# File: post2100_socioeconomics.csv
# Title: Post-2100 population and GDP growth factors by SSP scenario and GCAM region
# Units: unitless growth factor relative to the year 2100
# Source: Rennert et al. (2022) Resources for the Future Socioeconomic Projections (RFF-SPs) v5, doi:10.5281/zenodo.6016583, CC-BY-4.0. Population component from Raftery and Sevcikova (2021).
# Description: Extends the SSP drivers past 2100 where the SSP database ends. Each SSP is matched per region to the RFF-SP percentile with the same 2025-2100 growth, and that percentile's later growth is carried forward; population and GDP per capita matched independently. Growth factors relative to 2100, not levels, so no unit or PPP-vintage conversion applies and periods to 2100 are unchanged. outside.rff.range marks the 10 of 160 region-scenario pairs lying outside the RFF-SP draw range, where the path is a tail extrapolation.
# Column types: cicinni 
# ----------
scenario,GCAM_region_ID,region,year,pop.ratio,gdp.ratio,outside.rff.range
SSP3,1,USA,2300,1.145602,3.852789,0
SSP3,2,Africa_Eastern,2110,1.070497,1.209579,0
SSP3,2,Africa_Eastern,2120,1.131018,1.412343,0
SSP3,2,Africa_Eastern,2130,1.183108,1.696944,0
SSP3,2,Africa_Eastern,2140,1.22283,1.831757,0
SSP3,2,Africa_Eastern,2150,1.255038,2.015419,0
SSP3,2,Africa_Eastern,2160,1.278944,2.211512,0
SSP3,2,Africa_Eastern,2170,1.298034,2.40594,0
SSP3,2,Africa_Eastern,2180,1.312655,2.569665,0
SSP3,2,Africa_Eastern,2190,1.327418,2.825676,0
SSP3,2,Africa_Eastern,2200,1.333015,3.166748,0
SSP3,2,Africa_Eastern,2220,1.340334,3.551847,0
SSP3,2,Africa_Eastern,2240,1.32749,4.142887,0
SSP3,2,Africa_Eastern,2260,1.311897,4.720329,0
SSP3,2,Africa_Eastern,2280,1.282111,5.591661,0
SSP3,2,Africa_Eastern,2300,1.258994,6.544606,0
SSP3,3,Africa_Northern,2110,1.044978,1.128357,0
SSP3,3,Africa_Northern,2120,1.079786,1.272788,0
SSP3,3,Africa_Northern,2130,1.104415,1.490045,0
SSP3,3,Africa_Northern,2140,1.119477,1.651546,0
SSP3,3,Africa_Northern,2150,1.126415,1.800278,0
SSP3,3,Africa_Northern,2160,1.128104,1.823151,0
SSP3,3,Africa_Northern,2170,1.122743,1.777474,0
SSP3,3,Africa_Northern,2180,1.112191,1.807559,0
SSP3,3,Africa_Northern,2190,1.095111,1.863461,0
SSP3,3,Africa_Northern,2200,1.076571,1.830428,0
SSP3,3,Africa_Northern,2220,1.030078,2.032645,0
SSP3,3,Africa_Northern,2240,0.983673,2.25989,0
SSP3,3,Africa_Northern,2260,0.927808,2.539932,0
SSP3,3,Africa_Northern,2280,0.869423,2.803782,0
SSP3,3,Africa_Northern,2300,0.812354,3.14059,0
SSP3,4,Africa_Southern,2110,1.078243,1.186218,0
SSP3,4,Africa_Southern,2120,1.148315,1.406311,0
SSP3,4,Africa_Southern,2130,1.212457,1.547593,0
SSP3,4,Africa_Southern,2140,1.264238,1.726213,0
SSP3,4,Africa_Southern,2150,1.300209,1.9508,0
SSP3,4,Africa_Southern,2160,1.333565,2.221443,0
SSP3,4,Africa_Southern,2170,1.355935,2.327621,0
SSP3,4,Africa_Southern,2180,1.368745,2.629005,0
SSP3,4,Africa_Southern,2190,1.372386,2.868535,0
SSP3,4,Africa_Southern,2200,1.368407,3.273053,0
SSP3,4,Africa_Southern,2220,1.342835,3.84069,0
SSP3,4,Africa_Southern,2240,1.303314,5.182167,0
SSP3,4,Africa_Southern,2260,1.256781,6.252693,0
SSP3,4,Africa_Southern,2280,1.216237,7.844548,0
SSP3,4,Africa_Southern,2300,1.180767,9.954143,0
SSP3,5,Africa_Western,2110,1.11876,1.243619,0
SSP3,5,Africa_Western,2120,1.232104,1.544425,0
SSP3,5,Africa_Western,2130,1.343423,1.768606,0
SSP3,5,Africa_Western,2140,1.447684,2.066326,0
SSP3,5,Africa_Western,2150,1.544745,2.457027,0
SSP3,5,Africa_Western,2160,1.632919,2.90225,0
SSP3,5,Africa_Western,2170,1.709913,3.157908,0
SSP3,5,Africa_Western,2180,1.777725,3.550497,0
SSP3,5,Africa_Western,2190,1.830069,3.91127,0
SSP3,5,Africa_Western,2200,1.868252,4.452806,0
SSP3,5,Africa_Western,2220,1.899338,5.415257,0
SSP3,5,Africa_Western,2240,1.894751,6.716426,0
SSP3,5,Africa_Western,2260,1.87097,8.302526,0
SSP3,5,Africa_Western,2280,1.823202,9.978597,0
SSP3,5,Africa_Western,2300,1.767659,12.634439,0
SSP3,6,Australia_NZ,2110,1.010078,1.025263,0
SSP3,6,Australia_NZ,2120,1.019889,1.04364,0
SSP3,6,Australia_NZ,2130,1.028876,1.109479,0
SSP3,6,Australia_NZ,2140,1.036532,1.130159,0
SSP3,6,Australia_NZ,2150,1.040208,1.116194,0
SSP3,6,Australia_NZ,2160,1.041503,1.150477,0
SSP3,6,Australia_NZ,2170,1.04257,1.173737,0
SSP3,6,Australia_NZ,2180,1.042635,1.246325,0
SSP3,6,Australia_NZ,2190,1.041099,1.323255,0
SSP3,6,Australia_NZ,2200,1.037248,1.407532,0
SSP3,6,Australia_NZ,2220,1.023317,1.566373,0
SSP3,6,Australia_NZ,2240,1.014179,1.775295,0
SSP3,6,Australia_NZ,2260,1.013613,2.072267,0
SSP3,6,Australia_NZ,2280,1.013271,2.382663,0
SSP3,6,Australia_NZ,2300,1.006699,2.926886,0
SSP3,7,Brazil,2110,0.972366,0.979834,0
SSP3,7,Brazil,2120,0.944926,1.058128,0
SSP3,7,Brazil,2130,0.915233,1.086169,0
SSP3,7,Brazil,2140,0.88565,1.074017,0
SSP3,7,Brazil,2150,0.855481,1.155487,0
SSP3,7,Brazil,2160,0.824875,1.155361,0
SSP3,7,Brazil,2170,0.793497,1.162086,0
SSP3,7,Brazil,2180,0.763068,1.148541,0
SSP3,7,Brazil,2190,0.732404,1.077241,0
SSP3,7,Brazil,2200,0.702928,1.048966,0
SSP3,7,Brazil,2220,0.648432,1.063747,0
SSP3,7,Brazil,2240,0.598916,1.136859,0
SSP3,7,Brazil,2260,0.557896,1.225453,0
SSP3,7,Brazil,2280,0.519671,1.299438,0
SSP3,7,Brazil,2300,0.486313,1.327795,0
SSP3,8,Canada,2110,1.001978,0.999793,0
SSP3,8,Canada,2120,1.000965,1.046648,0
SSP3,8,Canada,2130,1.00122,1.113116,0
SSP3,8,Canada,2140,1.004861,1.12882,0
SSP3,8,Canada,2150,1.007522,1.208571,0
SSP3,8,Canada,2160,1.0091,1.272356,0
SSP3,8,Canada,2170,1.007975,1.361872,0
SSP3,8,Canada,2180,1.004455,1.447832,0
SSP3,8,Canada,2190,1.003553,1.420127,0
SSP3,8,Canada,2200,0.998334,1.549355,0
SSP3,8,Canada,2220,0.990971,1.671651,0
SSP3,8,Canada,2240,0.989211,2.097038,0
SSP3,8,Canada,2260,0.984522,2.487482,0
SSP3,8,Canada,2280,0.973093,3.012816,0
SSP3,8,Canada,2300,0.967901,3.306407,0
SSP3,9,Central America and Caribbean,2110,1.009302,1.101922,0
SSP3,9,Central America and Caribbean,2120,1.01183,1.224457,0
SSP3,9,Central America and Caribbean,2130,1.009457,1.316197,0
SSP3,9,Central America and Caribbean,2140,1.002066,1.402191,0
SSP3,9,Central America and Caribbean,2150,0.989199,1.484682,0
SSP3,9,Central America and Caribbean,2160,0.973632,1.584799,0
SSP3,9,Central America and Caribbean,2170,0.955397,1.582025,0
SSP3,9,Central America and Caribbean,2180,0.93381,1.69888,0
SSP3,9,Central America and Caribbean,2190,0.910202,1.788737,0
SSP3,9,Central America and Caribbean,2200,0.888832,1.867624,0
SSP3,9,Central America and Caribbean,2220,0.851255,2.133031,0
SSP3,9,Central America and Caribbean,2240,0.821162,2.471536,0
SSP3,9,Central America and Caribbean,2260,0.80145,2.856848,0
SSP3,9,Central America and Caribbean,2280,0.785082,3.463758,0
SSP3,9,Central America and Caribbean,2300,0.776266,4.0329,0
SSP3,10,Central Asia,2110,1.043703,1.157136,0
SSP3,10,Central Asia,2120,1.079949,1.306129,0
SSP3,10,Central Asia,2130,1.104491,1.434834,0
SSP3,10,Central Asia,2140,1.120201,1.552058,0
SSP3,10,Central Asia,2150,1.133384,1.602019,0
SSP3,10,Central Asia,2160,1.142074,1.740759,0
SSP3,10,Central Asia,2170,1.145324,1.756911,0
SSP3,10,Central Asia,2180,1.141138,1.803158,0
SSP3,10,Central Asia,2190,1.134256,1.845252,0
SSP3,10,Central Asia,2200,1.123479,2.038679,0
SSP3,10,Central Asia,2220,1.091558,2.20537,0
SSP3,10,Central Asia,2240,1.057522,2.72117,0
SSP3,10,Central Asia,2260,1.009179,2.965915,0
SSP3,10,Central Asia,2280,0.957284,3.396736,0
SSP3,10,Central Asia,2300,0.916993,3.990432,0
SSP3,11,China,2110,0.936253,0.873813,0
SSP3,11,China,2120,0.878702,0.855323,0
SSP3,11,China,2130,0.826985,0.902918,0
SSP3,11,China,2140,0.780718,0.844566,0
SSP3,11,China,2150,0.737114,0.871971,0
SSP3,11,China,2160,0.694505,0.835695,0
SSP3,11,China,2170,0.656981,0.885781,0
SSP3,11,China,2180,0.62181,0.871751,0
SSP3,11,China,2190,0.587908,0.85597,0
SSP3,11,China,2200,0.55538,0.91277,0
SSP3,11,China,2220,0.496679,0.922769,0
SSP3,11,China,2240,0.445272,0.871885,0
SSP3,11,China,2260,0.400852,0.831211,0
SSP3,11,China,2280,0.361518,0.857838,0
SSP3,11,China,2300,0.326872,0.919975,0
SSP3,12,EU-12,2110,0.978658,1.023037,1
SSP3,12,EU-12,2120,0.957246,1.024371,1
SSP3,12,EU-12,2130,0.933459,1.041494,1
SSP3,12,EU-12,2140,0.909272,1.079431,1
SSP3,12,EU-12,2150,0.885601,1.140675,1
SSP3,12,EU-12,2160,0.860453,1.140788,1
SSP3,12,EU-12,2170,0.833979,1.159713,1
SSP3,12,EU-12,2180,0.808782,1.224927,1
SSP3,12,EU-12,2190,0.78337,1.247901,1
SSP3,12,EU-12,2200,0.758496,1.282787,1
SSP3,12,EU-12,2220,0.713189,1.284351,1
SSP3,12,EU-12,2240,0.674223,1.429038,1
SSP3,12,EU-12,2260,0.637694,1.662921,1
SSP3,12,EU-12,2280,0.606259,1.886851,1
SSP3,12,EU-12,2300,0.57491,2.287543,1
SSP3,13,EU-15,2110,0.999728,1.020443,0
SSP3,13,EU-15,2120,0.998345,1.054631,0
SSP3,13,EU-15,2130,0.996239,1.046369,0
SSP3,13,EU-15,2140,0.991697,1.107223,0
SSP3,13,EU-15,2150,0.986118,1.151246,0
SSP3,13,EU-15,2160,0.979014,1.168332,0
SSP3,13,EU-15,2170,0.970439,1.246196,0
SSP3,13,EU-15,2180,0.959679,1.27267,0
SSP3,13,EU-15,2190,0.949487,1.323555,0
SSP3,13,EU-15,2200,0.938475,1.414869,0
SSP3,13,EU-15,2220,0.913549,1.513553,0
SSP3,13,EU-15,2240,0.884877,1.72083,0
SSP3,13,EU-15,2260,0.848512,1.869016,0
SSP3,13,EU-15,2280,0.811709,2.150045,0
SSP3,13,EU-15,2300,0.780235,2.56912,0
SSP3,14,Ukraine,2110,0.995626,0.943904,0
SSP3,14,Ukraine,2120,0.991341,1.03125,0
SSP3,14,Ukraine,2130,0.982671,1.153732,0
SSP3,14,Ukraine,2140,0.970545,1.121335,0
SSP3,14,Ukraine,2150,0.954716,1.196124,0
SSP3,14,Ukraine,2160,0.938556,1.371036,0
SSP3,14,Ukraine,2170,0.924538,1.47771,0
SSP3,14,Ukraine,2180,0.908136,1.414739,0
SSP3,14,Ukraine,2190,0.89047,1.623686,0
SSP3,14,Ukraine,2200,0.875348,1.789429,0
SSP3,14,Ukraine,2220,0.844964,2.606545,0
SSP3,14,Ukraine,2240,0.81646,2.990402,0
SSP3,14,Ukraine,2260,0.790045,3.215348,0
SSP3,14,Ukraine,2280,0.765137,3.328983,0
SSP3,14,Ukraine,2300,0.749134,4.168303,0
SSP3,15,Europe_Non_EU,2110,0.97437,0.984609,0
SSP3,15,Europe_Non_EU,2120,0.949533,0.944342,0
SSP3,15,Europe_Non_EU,2130,0.924948,1.027573,0
SSP3,15,Europe_Non_EU,2140,0.898099,1.019232,0
SSP3,15,Europe_Non_EU,2150,0.871463,1.081407,0
SSP3,15,Europe_Non_EU,2160,0.844165,1.062498,0
SSP3,15,Europe_Non_EU,2170,0.819344,1.020085,0
SSP3,15,Europe_Non_EU,2180,0.793756,1.077187,0
SSP3,15,Europe_Non_EU,2190,0.768526,1.06687,0
SSP3,15,Europe_Non_EU,2200,0.741294,1.159809,0
SSP3,15,Europe_Non_EU,2220,0.690178,1.380448,0
SSP3,15,Europe_Non_EU,2240,0.637887,1.311714,0
SSP3,15,Europe_Non_EU,2260,0.58675,1.269895,0
SSP3,15,Europe_Non_EU,2280,0.537408,1.394113,0
SSP3,15,Europe_Non_EU,2300,0.495714,1.515972,0
SSP3,16,European Free Trade Association,2110,0.998407,1.050403,0
SSP3,16,European Free Trade Association,2120,0.993501,1.08996,0
SSP3,16,European Free Trade Association,2130,0.98349,1.128875,0
SSP3,16,European Free Trade Association,2140,0.969294,1.132629,0
SSP3,16,European Free Trade Association,2150,0.95338,1.181051,0
SSP3,16,European Free Trade Association,2160,0.938484,1.224311,0
SSP3,16,European Free Trade Association,2170,0.920727,1.28671,0
SSP3,16,European Free Trade Association,2180,0.901508,1.296511,0
SSP3,16,European Free Trade Association,2190,0.884134,1.298499,0
SSP3,16,European Free Trade Association,2200,0.864033,1.388626,0
SSP3,16,European Free Trade Association,2220,0.820993,1.479674,0
SSP3,16,European Free Trade Association,2240,0.779685,1.582531,0
SSP3,16,European Free Trade Association,2260,0.744857,1.570925,0
SSP3,16,European Free Trade Association,2280,0.714403,1.576407,0
SSP3,16,European Free Trade Association,2300,0.690217,1.679569,0
SSP3,17,India,2110,0.987749,1.108386,0
SSP3,17,India,2120,0.969084,1.214002,0
SSP3,17,India,2130,0.947524,1.321518,0
SSP3,17,India,2140,0.921863,1.314166,0
SSP3,17,India,2150,0.893876,1.422439,0
SSP3,17,India,2160,0.864603,1.324923,0
SSP3,17,India,2170,0.833715,1.314059,0
SSP3,17,India,2180,0.803077,1.206674,0
SSP3,17,India,2190,0.772669,1.263889,0
SSP3,17,India,2200,0.741926,1.324579,0
SSP3,17,India,2220,0.685563,1.339011,0
SSP3,17,India,2240,0.63557,1.594227,0
SSP3,17,India,2260,0.589514,1.505655,0
SSP3,17,India,2280,0.547651,1.820673,0
SSP3,17,India,2300,0.51385,2.083801,0
SSP3,18,Indonesia,2110,0.985993,1.052546,0
SSP3,18,Indonesia,2120,0.96663,1.137004,0
SSP3,18,Indonesia,2130,0.946013,1.255171,0
SSP3,18,Indonesia,2140,0.922015,1.273096,0
SSP3,18,Indonesia,2150,0.896857,1.265533,0
SSP3,18,Indonesia,2160,0.871077,1.267533,0
SSP3,18,Indonesia,2170,0.844697,1.245147,0
SSP3,18,Indonesia,2180,0.817473,1.405069,0
SSP3,18,Indonesia,2190,0.789006,1.370427,0
SSP3,18,Indonesia,2200,0.763633,1.424663,0
SSP3,18,Indonesia,2220,0.711308,1.638806,0
SSP3,18,Indonesia,2240,0.663777,1.907265,0
SSP3,18,Indonesia,2260,0.622808,2.029996,0
SSP3,18,Indonesia,2280,0.587194,2.293142,0
SSP3,18,Indonesia,2300,0.555714,2.662657,0
SSP3,19,Japan,2110,0.961925,0.983917,0
SSP3,19,Japan,2120,0.929137,1.006065,0
SSP3,19,Japan,2130,0.899959,1.044929,0
SSP3,19,Japan,2140,0.87134,1.006132,0
SSP3,19,Japan,2150,0.841422,1.040448,0
SSP3,19,Japan,2160,0.813826,1.158479,0
SSP3,19,Japan,2170,0.786547,1.131128,0
SSP3,19,Japan,2180,0.760783,1.132851,0
SSP3,19,Japan,2190,0.732922,1.080541,0
SSP3,19,Japan,2200,0.704997,1.109157,0
SSP3,19,Japan,2220,0.65303,1.184212,0
SSP3,19,Japan,2240,0.60286,1.191862,0
SSP3,19,Japan,2260,0.561688,1.190117,0
SSP3,19,Japan,2280,0.524178,1.473349,0
SSP3,19,Japan,2300,0.489684,1.539584,0
SSP3,20,Mexico,2110,1.011486,1.079256,0
SSP3,20,Mexico,2120,1.015337,1.165247,0
SSP3,20,Mexico,2130,1.012757,1.23295,0
SSP3,20,Mexico,2140,1.002126,1.293774,0
SSP3,20,Mexico,2150,0.988325,1.362545,0
SSP3,20,Mexico,2160,0.969607,1.47995,0
SSP3,20,Mexico,2170,0.949278,1.513266,0
SSP3,20,Mexico,2180,0.928631,1.621934,0
SSP3,20,Mexico,2190,0.909853,1.768736,0
SSP3,20,Mexico,2200,0.889037,1.844321,0
SSP3,20,Mexico,2220,0.856091,2.014828,0
SSP3,20,Mexico,2240,0.822418,2.393572,0
SSP3,20,Mexico,2260,0.792287,2.69442,0
SSP3,20,Mexico,2280,0.770308,3.310595,0
SSP3,20,Mexico,2300,0.750125,3.863304,0
SSP3,21,Middle East,2110,1.026033,1.084175,0
SSP3,21,Middle East,2120,1.047857,1.230643,0
SSP3,21,Middle East,2130,1.067547,1.267342,0
SSP3,21,Middle East,2140,1.080298,1.370184,0
SSP3,21,Middle East,2150,1.090766,1.50477,0
SSP3,21,Middle East,2160,1.09813,1.62082,0
SSP3,21,Middle East,2170,1.101492,1.723754,0
SSP3,21,Middle East,2180,1.101352,1.827997,0
SSP3,21,Middle East,2190,1.100512,1.975783,0
SSP3,21,Middle East,2200,1.097029,2.211529,0
SSP3,21,Middle East,2220,1.092512,2.447505,0
SSP3,21,Middle East,2240,1.073774,2.77178,0
SSP3,21,Middle East,2260,1.050291,3.277368,0
SSP3,21,Middle East,2280,1.025046,3.770943,0
SSP3,21,Middle East,2300,1.011201,4.642596,0
SSP3,22,Pakistan,2110,1.070506,1.175983,0
SSP3,22,Pakistan,2120,1.128587,1.419731,0
SSP3,22,Pakistan,2130,1.175776,1.554334,0
SSP3,22,Pakistan,2140,1.212628,1.72143,0
SSP3,22,Pakistan,2150,1.236523,1.867037,0
SSP3,22,Pakistan,2160,1.248139,1.933266,0
SSP3,22,Pakistan,2170,1.248267,2.159008,0
SSP3,22,Pakistan,2180,1.23415,2.310822,0
SSP3,22,Pakistan,2190,1.207904,2.369542,0
SSP3,22,Pakistan,2200,1.181358,2.356512,0
SSP3,22,Pakistan,2220,1.113811,2.697765,0
SSP3,22,Pakistan,2240,1.043607,3.284726,0
SSP3,22,Pakistan,2260,0.977795,3.379041,0
SSP3,22,Pakistan,2280,0.907331,3.529045,0
SSP3,22,Pakistan,2300,0.849565,3.824533,0
SSP3,23,Russia,2110,0.9959,1.030663,0
SSP3,23,Russia,2120,0.990288,0.995905,0
SSP3,23,Russia,2130,0.985041,1.077659,0
SSP3,23,Russia,2140,0.977898,1.14596,0
SSP3,23,Russia,2150,0.968618,1.240785,0
SSP3,23,Russia,2160,0.95748,1.307027,0
SSP3,23,Russia,2170,0.943935,1.266374,0
SSP3,23,Russia,2180,0.92815,1.319233,0
SSP3,23,Russia,2190,0.911164,1.391783,0
SSP3,23,Russia,2200,0.894668,1.425602,0
SSP3,23,Russia,2220,0.854296,1.59279,0
SSP3,23,Russia,2240,0.814135,1.714997,0
SSP3,23,Russia,2260,0.777477,1.955771,0
SSP3,23,Russia,2280,0.746346,2.245922,0
SSP3,23,Russia,2300,0.721561,2.48395,0
SSP3,24,South Africa,2110,0.962982,1.03759,0
SSP3,24,South Africa,2120,0.928629,1.033599,0
SSP3,24,South Africa,2130,0.892982,1.109125,0
SSP3,24,South Africa,2140,0.859248,1.044669,0
SSP3,24,South Africa,2150,0.830457,1.029328,0
SSP3,24,South Africa,2160,0.803191,1.028675,0
SSP3,24,South Africa,2170,0.776414,0.989866,0
SSP3,24,South Africa,2180,0.753226,1.045468,0
SSP3,24,South Africa,2190,0.732143,1.043828,0
SSP3,24,South Africa,2200,0.712821,1.155062,0
SSP3,24,South Africa,2220,0.682211,1.260355,0
SSP3,24,South Africa,2240,0.656585,1.314229,0
SSP3,24,South Africa,2260,0.638731,1.40241,0
SSP3,24,South Africa,2280,0.618757,1.483992,0
SSP3,24,South Africa,2300,0.601898,1.968153,0
SSP3,25,South America_Northern,2110,1.016315,1.14906,0
SSP3,25,South America_Northern,2120,1.013914,1.274106,0
SSP3,25,South America_Northern,2130,1.007054,1.351179,0
SSP3,25,South America_Northern,2140,0.993687,1.542412,0
SSP3,25,South America_Northern,2150,0.985948,1.674622,0
SSP3,25,South America_Northern,2160,0.973063,1.567071,0
SSP3,25,South America_Northern,2170,0.958627,1.657765,0
SSP3,25,South America_Northern,2180,0.947272,1.627903,0
SSP3,25,South America_Northern,2190,0.941695,1.662635,0
SSP3,25,South America_Northern,2200,0.935597,1.84869,0
SSP3,25,South America_Northern,2220,0.907027,2.120534,0
SSP3,25,South America_Northern,2240,0.882813,2.32807,0
SSP3,25,South America_Northern,2260,0.86209,2.863238,0
SSP3,25,South America_Northern,2280,0.849489,3.167715,0
SSP3,25,South America_Northern,2300,0.874692,4.005702,0
SSP3,26,South America_Southern,2110,0.988746,1.079981,0
SSP3,26,South America_Southern,2120,0.970083,1.187715,0
SSP3,26,South America_Southern,2130,0.948141,1.297115,0
SSP3,26,South America_Southern,2140,0.924147,1.307659,0
SSP3,26,South America_Southern,2150,0.899498,1.307404,0
SSP3,26,South America_Southern,2160,0.873634,1.37034,0
SSP3,26,South America_Southern,2170,0.847717,1.367256,0
SSP3,26,South America_Southern,2180,0.82132,1.357527,0
SSP3,26,South America_Southern,2190,0.79383,1.397891,0
SSP3,26,South America_Southern,2200,0.767246,1.467221,0
SSP3,26,South America_Southern,2220,0.712722,1.525963,0
SSP3,26,South America_Southern,2240,0.662274,1.733033,0
SSP3,26,South America_Southern,2260,0.615469,1.960154,0
SSP3,26,South America_Southern,2280,0.572341,2.165826,0
SSP3,26,South America_Southern,2300,0.533174,2.383678,0
SSP3,27,South Asia,2110,1.009753,1.150577,0
SSP3,27,South Asia,2120,1.006502,1.33674,0
SSP3,27,South Asia,2130,0.998524,1.513928,0
SSP3,27,South Asia,2140,1.005766,1.743245,0
SSP3,27,South Asia,2150,1.001611,1.926736,0
SSP3,27,South Asia,2160,0.992824,1.99349,0
SSP3,27,South Asia,2170,0.997512,2.05987,0
SSP3,27,South Asia,2180,1.003268,2.113129,0
SSP3,27,South Asia,2190,1.016817,2.320236,0
SSP3,27,South Asia,2200,1.018927,2.710995,0
SSP3,27,South Asia,2220,1.039341,3.233837,0
SSP3,27,South Asia,2240,1.064194,3.536231,0
SSP3,27,South Asia,2260,1.081779,3.995311,0
SSP3,27,South Asia,2280,1.123873,5.013139,0
SSP3,27,South Asia,2300,1.17622,6.829613,0
SSP3,28,South Korea,2110,0.937348,0.948949,0
SSP3,28,South Korea,2120,0.886306,1.027916,0
SSP3,28,South Korea,2130,0.841792,1.063048,0
SSP3,28,South Korea,2140,0.80005,1.044063,0
SSP3,28,South Korea,2150,0.764641,1.005872,0
SSP3,28,South Korea,2160,0.731911,0.943227,0
SSP3,28,South Korea,2170,0.699521,0.86849,0
SSP3,28,South Korea,2180,0.669935,0.871244,0
SSP3,28,South Korea,2190,0.6418,0.823238,0
SSP3,28,South Korea,2200,0.615547,0.836539,0
SSP3,28,South Korea,2220,0.568118,0.850309,0
SSP3,28,South Korea,2240,0.527378,0.924091,0
SSP3,28,South Korea,2260,0.48663,1.084253,0
SSP3,28,South Korea,2280,0.45079,1.137351,0
SSP3,28,South Korea,2300,0.418405,1.126675,0
SSP3,29,Southeast Asia,2110,1.005092,1.068859,0
SSP3,29,Southeast Asia,2120,1.003998,1.092781,0
SSP3,29,Southeast Asia,2130,0.998872,1.216095,0
SSP3,29,Southeast Asia,2140,0.989407,1.339043,0
SSP3,29,Southeast Asia,2150,0.974417,1.441695,0
SSP3,29,Southeast Asia,2160,0.956497,1.474193,0
SSP3,29,Southeast Asia,2170,0.936609,1.458522,0
SSP3,29,Southeast Asia,2180,0.913869,1.450938,0
SSP3,29,Southeast Asia,2190,0.890824,1.461707,0
SSP3,29,Southeast Asia,2200,0.865785,1.514904,0
SSP3,29,Southeast Asia,2220,0.815181,1.632066,0
SSP3,29,Southeast Asia,2240,0.771524,1.828122,0
SSP3,29,Southeast Asia,2260,0.737169,2.148625,0
SSP3,29,Southeast Asia,2280,0.704832,2.356802,0
SSP3,29,Southeast Asia,2300,0.684177,2.668695,0
SSP3,30,Taiwan,2110,0.936393,1.008026,0
SSP3,30,Taiwan,2120,0.880135,1.081322,0
SSP3,30,Taiwan,2130,0.831812,1.098615,0
SSP3,30,Taiwan,2140,0.788219,0.999968,0
SSP3,30,Taiwan,2150,0.748454,1.055914,0
SSP3,30,Taiwan,2160,0.71122,1.030086,0
SSP3,30,Taiwan,2170,0.67647,0.999983,0
SSP3,30,Taiwan,2180,0.644019,0.970514,0
SSP3,30,Taiwan,2190,0.611649,0.903288,0
SSP3,30,Taiwan,2200,0.579843,0.99928,0
SSP3,30,Taiwan,2220,0.517161,0.984486,0
SSP3,30,Taiwan,2240,0.46711,1.0211,0
SSP3,30,Taiwan,2260,0.424102,1.04044,0
SSP3,30,Taiwan,2280,0.392253,1.021827,0
SSP3,30,Taiwan,2300,0.364933,1.162814,0
SSP3,31,Argentina,2110,0.992026,1.045849,0
SSP3,31,Argentina,2120,0.975789,1.144143,0
SSP3,31,Argentina,2130,0.956144,1.195303,0
SSP3,31,Argentina,2140,0.931509,1.063106,0
SSP3,31,Argentina,2150,0.904514,1.037527,0
SSP3,31,Argentina,2160,0.877275,1.19726,0
SSP3,31,Argentina,2170,0.849905,1.145118,0
SSP3,31,Argentina,2180,0.822565,1.24065,0
SSP3,31,Argentina,2190,0.793274,1.327551,0
SSP3,31,Argentina,2200,0.764485,1.389872,0
SSP3,31,Argentina,2220,0.710649,1.254698,0
SSP3,31,Argentina,2240,0.660157,1.361644,0
SSP3,31,Argentina,2260,0.617938,1.482897,0
SSP3,31,Argentina,2280,0.577021,1.611244,0
SSP3,31,Argentina,2300,0.540262,1.745874,0
SSP3,32,Colombia,2110,0.969885,1.018745,0
SSP3,32,Colombia,2120,0.939205,1.040153,0
SSP3,32,Colombia,2130,0.908,1.076224,0
SSP3,32,Colombia,2140,0.876631,1.192398,0
SSP3,32,Colombia,2150,0.846475,1.24131,0
SSP3,32,Colombia,2160,0.816431,1.21425,0
SSP3,32,Colombia,2170,0.78755,1.189181,0
SSP3,32,Colombia,2180,0.7581,1.236962,0
SSP3,32,Colombia,2190,0.73163,1.239129,0
SSP3,32,Colombia,2200,0.707758,1.243454,0
SSP3,32,Colombia,2220,0.662756,1.302136,0
SSP3,32,Colombia,2240,0.622807,1.443337,0
SSP3,32,Colombia,2260,0.587338,1.600986,0
SSP3,32,Colombia,2280,0.554689,1.779142,0
SSP3,32,Colombia,2300,0.523641,1.984281,0
SSP4,1,USA,2110,0.964068,1.014835,0
SSP4,1,USA,2120,0.930309,1.083001,0
SSP4,1,USA,2130,0.900516,1.106133,0
SSP4,1,USA,2140,0.873138,1.089318,0
SSP4,1,USA,2150,0.848862,1.134587,0
SSP4,1,USA,2160,0.824773,1.187728,0
SSP4,1,USA,2170,0.799064,1.194384,0
SSP4,1,USA,2180,0.773621,1.219604,0
SSP4,1,USA,2190,0.747727,1.224345,0
SSP4,1,USA,2200,0.723554,1.26207,0
SSP4,1,USA,2220,0.675567,1.368883,0
SSP4,1,USA,2240,0.626879,1.46957,0
SSP4,1,USA,2260,0.585989,1.476565,0
SSP4,1,USA,2280,0.543862,1.626061,0
SSP4,1,USA,2300,0.505476,1.608754,0
SSP4,2,Africa_Eastern,2110,1.05591,1.216442,0
SSP4,2,Africa_Eastern,2120,1.102921,1.436122,0
SSP4,2,Africa_Eastern,2130,1.145562,1.618316,0
SSP4,2,Africa_Eastern,2140,1.177946,1.850678,0
SSP4,2,Africa_Eastern,2150,1.207485,2.064488,0
